Aaron BROWN, carrera 100 m, Torneo de Jordan, 1, 9764.0
Cornelius TUWEI, carrera 800 m, Torneo de San Marino, 1, 102008.0
Cornelius TUWEI, carrera 800 m, Torneo de Rwanda, 1, 112055.0
Courtney FRERICHS, carrera 3000 m con vallas, Torneo de Solomon Islands, 1, 482244.0
Courtney FRERICHS, carrera 3000 m con vallas, Torneo de Switzerland, 1, 528970.0
Courtney OKOLO, carrera 400 m, Torneo de Iraq, 1, 43451.0
Courtney OKOLO, carrera 400 m, Torneo de Cyprus, 1, 47791.0
Cravon GILLESPIE, carrera 100 m, Torneo de Barbados, 1, 9769.0
Cravon GILLESPIE, carrera 100 m, Torneo de Honduras, 1, 10731.0
Cravon GILLESPIE, carrera 200 m, Torneo de Kuwait, 1, 19517.0
Cravon GILLESPIE, carrera 200 m, Torneo de Tonga, 1, 21438.0
Cristian NÁPOLES, salto triple, Torneo de Maldives, 3, 1996.0
Cristian NÁPOLES, salto triple, Torneo de Saint Lucia, 9, 1814.0
Cyprian MRZYGŁÓD, lanzamiento de jabalina, Torneo de Northern Ireland, 3, 9964.0
Cyprian MRZYGŁÓD, lanzamiento de jabalina, Torneo de Brazil, 4, 9068.0
Dafne SCHIPPERS, carrera 100 m, Torneo de Congo Republic of the, 1, 9776.0
Dafne SCHIPPERS, carrera 100 m, Torneo de Cambodia, 1, 10734.0
Dafne SCHIPPERS, carrera 200 m, Torneo de United Kingdom, 1, 19501.0
Dafne SCHIPPERS, carrera 200 m, Torneo de Dominican Republic, 1, 21444.0
Daisy JEPKEMEI, carrera 3000 m con vallas, Torneo de Ecuador, 1, 481060.0
Daisy JEPKEMEI, carrera 3000 m con vallas, Torneo de Guyana, 1, 528623.0
Dalilah MUHAMMAD, carrera 400 m, Torneo de Malta, 1, 43467.0
Dalilah MUHAMMAD, carrera 400 m, Torneo de Timor-Leste, 1, 47786.0
Dalilah MUHAMMAD, carrera 400 m con vallas, Torneo de Cambodia, 1, 46135.0
Dalilah MUHAMMAD, carrera 400 m con vallas, Torneo de Libya, 1, 50646.0
Dani STEVENS, lanzamiento de disco, Torneo de Zimbabwe, 10, 7905.0
Dani STEVENS, lanzamiento de disco, Torneo de Malta, 5, 7188.0
Daniel ROBERTS, carrera 110 m con vallas, Torneo de Georgia, 1, 12105.0
Daniel ROBERTS, carrera 110 m con vallas, Torneo de Malta, 1, 13283.0
Daniel STÅHL, lanzamiento de disco, Torneo de Saint Kitts and Nevis, 3, 7905.0
Daniel STÅHL, lanzamiento de disco, Torneo de Austria, 8, 7189.0
Daniela STANCIU, salto de altura, Torneo de Zimbabwe, 6, 261.0
Daniela STANCIU, salto de altura, Torneo de Australia, 10, 237.0
Daniella HILL, lanzamiento de bala, Torneo de Zimbabwe, 10, 2518.0
Daniella HILL, lanzamiento de bala, Torneo de Saudi Arabia, 6, 2291.0
Danielle WILLIAMS, carrera 110 m con vallas, Torneo de Moldova, 1, 12100.0
Danielle WILLIAMS, carrera 110 m con vallas, Torneo de Tunisia, 1, 13306.0
Daniil TSYPLAKOV, salto de altura, Torneo de Venezuela, 9, 261.0
Daniil TSYPLAKOV, salto de altura, Torneo de Armenia, 3, 237.0
Danniel THOMAS-DODD, lanzamiento de bala, Torneo de Sweden, 10, 2521.0
Danniel THOMAS-DODD, lanzamiento de bala, Torneo de Kuwait, 6, 2292.0
Darlan ROMANI, lanzamiento de bala, Torneo de Sri Lanka, 8, 2521.0
Darlan ROMANI, lanzamiento de bala, Torneo de Ethiopia, 8, 2291.0
Darrell HILL, lanzamiento de bala, Torneo de French Guiana, 4, 2520.0
Darrell HILL, lanzamiento de bala, Torneo de Mauritania, 3, 2293.0
Darya KLISHINA, salto largo, Torneo de Albania, 8, 956.0
Darya KLISHINA, salto largo, Torneo de Latvia, 2, 869.0
Darya NIDBAYKINA, salto triple, Torneo de Sweden, 4, 1996.0
Darya NIDBAYKINA, salto triple, Torneo de Turkey, 3, 1814.0
David KENDZIERA, carrera 400 m con vallas, Torneo de Uruguay, 1, 46118.0
David KENDZIERA, carrera 400 m con vallas, Torneo de San Marino, 1, 50690.0
David WROBEL, lanzamiento de disco, Torneo de Lithuania, 5, 7905.0
David WROBEL, lanzamiento de disco, Torneo de Iraq, 5, 7191.0
Dawit SEYAUM, carrera 1500 m, Torneo de Oman, 1, 208772.0
Dawit SEYAUM, carrera 1500 m, Torneo de Equatorial Guinea, 1, 229624.0
DeAnna PRICE, lanzamiento de martillo, Torneo de Grenada, 3, 8987.0
DeAnna PRICE, lanzamiento de martillo, Torneo de Malaysia, 2, 8176.0
Degitu AZIMERAW, carrera 10000 m, Torneo de Equatorial Guinea, 1, 1610703.0
Degitu AZIMERAW, carrera 10000 m, Torneo de Sri Lanka, 1, 1768348.0
Degitu AZIMERAW, carrera 21000 m, Torneo de Belarus, 1, 3482276.0
Degitu AZIMERAW, carrera 21000 m, Torneo de Malawi, 1, 3825488.0
Degitu AZIMERAW, carrera 42000 m, Torneo de Russia, 1, 7307624.0
Degitu AZIMERAW, carrera 42000 m, Torneo de Malta, 1, 8030678.0
Denia CABALLERO, lanzamiento de disco, Torneo de United States, 5, 7900.0
Denia CABALLERO, lanzamiento de disco, Torneo de Switzerland, 7, 7187.0
Denis LUKYANOV, lanzamiento de martillo, Torneo de Uganda, 3, 8980.0
Denis LUKYANOV, lanzamiento de martillo, Torneo de Burkina Faso, 6, 8180.0
Dera DIDA, carrera 10000 m, Torneo de Montenegro, 1, 1609982.0
Dera DIDA, carrera 10000 m, Torneo de Vatican City, 1, 1768566.0
Devon ALLEN, carrera 110 m con vallas, Torneo de Micronesia, 1, 12105.0
Devon ALLEN, carrera 110 m con vallas, Torneo de Timor-Leste, 1, 13304.0
Dezerea BRYANT, carrera 200 m, Torneo de Cameroon, 1, 19532.0
Dezerea BRYANT, carrera 200 m, Torneo de Congo Republic of the, 1, 21426.0
Dharun AYYASAMY, carrera 400 m con vallas, Torneo de Malawi, 1, 46102.0
Dharun AYYASAMY, carrera 400 m con vallas, Torneo de South Africa, 1, 50696.0
Diana ZAGAINOVA, salto triple, Torneo de Malta, 10, 1996.0
Diana ZAGAINOVA, salto triple, Torneo de Cabo Verde, 4, 1816.0
Dibabe KUMA, carrera 21000 m, Torneo de Pakistan, 1, 3481578.0
Dibabe KUMA, carrera 21000 m, Torneo de Moldova, 1, 3825513.0
Dimitriana SURDU, lanzamiento de bala, Torneo de Wales, 1, 2521.0
Dimitriana SURDU, lanzamiento de bala, Torneo de Cameroon, 1, 2291.0
Dina ASHER-SMITH, carrera 100 m, Torneo de Congo Democratic Republic of the, 1, 9766.0
Dina ASHER-SMITH, carrera 100 m, Torneo de Finland, 1, 10728.0
Dina ASHER-SMITH, carrera 200 m, Torneo de Jamaica, 1, 19507.0
Dina ASHER-SMITH, carrera 200 m, Torneo de Kosovo, 1, 21441.0
Divine ODUDURU, carrera 100 m, Torneo de Djibouti, 1, 9761.0
Divine ODUDURU, carrera 100 m, Torneo de Central African Republic, 1, 10716.0
Divine ODUDURU, carrera 200 m, Torneo de Tonga, 1, 19503.0
Divine ODUDURU, carrera 200 m, Torneo de El Salvador, 1, 21449.0
Django LOVETT, salto de altura, Torneo de Turkey, 4, 261.0
Django LOVETT, salto de altura, Torneo de Azerbaijan, 9, 237.0
Djilali BEDRANI, carrera 3000 m con vallas, Torneo de Moldova, 1, 482078.0
Djilali BEDRANI, carrera 3000 m con vallas, Torneo de Turkmenistan, 1, 528354.0
Dmitriy SOROKIN, salto triple, Torneo de Kenya, 9, 1996.0
Dmitriy SOROKIN, salto triple, Torneo de Ethiopia, 4, 1815.0
Dmitriy TARABIN, lanzamiento de jabalina, Torneo de Belize, 6, 9963.0
Dmitriy TARABIN, lanzamiento de jabalina, Torneo de Andorra, 2, 9085.0
Donald SCOTT, salto triple, Torneo de Suriname, 4, 1995.0
Donald SCOTT, salto triple, Torneo de Mozambique, 7, 1814.0
Donavan BRAZIER, carrera 800 m, Torneo de Malta, 1, 101977.0
Donavan BRAZIER, carrera 800 m, Torneo de Sudan, 1, 112075.0
Dorcas Jepchirchir TUITOEK, carrera 21000 m, Torneo de Guinea-Bissau, 1, 3483042.0
Dorcas Jepchirchir TUITOEK, carrera 21000 m, Torneo de Virgin Islands (British), 1, 3827062.0
Dzmitry NABOKAU, salto de altura, Torneo de Uzbekistan, 10, 261.0
Dzmitry NABOKAU, salto de altura, Torneo de El Salvador, 2, 237.0
Eda TUĞSUZ, lanzamiento de jabalina, Torneo de India, 8, 9965.0
Eda TUĞSUZ, lanzamiento de jabalina, Torneo de Trinidad and Tobago, 8, 9071.0
Edis MATUSEVIČIUS, lanzamiento de jabalina, Torneo de Jordan, 7, 9966.0
Edis MATUSEVIČIUS, lanzamiento de jabalina, Torneo de Singapore, 10, 9067.0
Eduardo RODRIGUES, carrera 110 m con vallas, Torneo de Luxembourg, 1, 12100.0
Eduardo RODRIGUES, carrera 110 m con vallas, Torneo de Nicaragua, 1, 13293.0
Edward CHESEREK, carrera 5000 m, Torneo de Vietnam, 1, 772938.0
Edward CHESEREK, carrera 5000 m, Torneo de Benin, 1, 849067.0
Edward Zakayo PINGUA, carrera 5000 m, Torneo de Saudi Arabia, 1, 772128.0
Edward Zakayo PINGUA, carrera 5000 m, Torneo de Bahamas, 1, 848817.0
Edwin KIPTOO, carrera 21000 m, Torneo de Grenada, 1, 3484115.0
Edwin KIPTOO, carrera 21000 m, Torneo de Thailand, 1, 3827304.0
Ehsan HADADI, lanzamiento de disco, Torneo de Eritrea, 1, 7902.0
Ehsan HADADI, lanzamiento de disco, Torneo de Northern Ireland, 7, 7186.0
Eilish MCCOLGAN, carrera 1500 m, Torneo de Turkey, 1, 208821.0
Eilish MCCOLGAN, carrera 1500 m, Torneo de Lithuania, 1, 229632.0
Eilish MCCOLGAN, carrera 5000 m, Torneo de Samoa, 1, 772270.0
Eilish MCCOLGAN, carrera 5000 m, Torneo de Brunei, 1, 848915.0
Eivind HENRIKSEN, lanzamiento de martillo, Torneo de Niger, 6, 8992.0
Eivind HENRIKSEN, lanzamiento de martillo, Torneo de Kenya, 8, 8180.0
Elaine THOMPSON, carrera 100 m, Torneo de Puerto Rico, 1, 9761.0
Elaine THOMPSON, carrera 100 m, Torneo de Monaco, 1, 10732.0
Elaine THOMPSON, carrera 200 m, Torneo de Grenada, 1, 19500.0
Elaine THOMPSON, carrera 200 m, Torneo de Luxembourg, 1, 21444.0
Eldred HENRY, lanzamiento de bala, Torneo de Zimbabwe, 2, 2519.0
Eldred HENRY, lanzamiento de bala, Torneo de Russia, 7, 2291.0
Elijah Motonei MANANGOI, carrera 1500 m, Torneo de Armenia, 1, 208951.0
Elijah Motonei MANANGOI, carrera 1500 m, Torneo de French Guiana, 1, 229494.0
Eliud KIPCHOGE, carrera 42000 m, Torneo de Albania, 1, 7306906.0
Eliud KIPCHOGE, carrera 42000 m, Torneo de Senegal, 1, 8027660.0
Eliza MCCARTNEY, salto con pertiga, Torneo de Denmark, 4, 667.0
Eliza MCCARTNEY, salto con pertiga, Torneo de Czechia, 6, 606.0
Elizabeth GLEADLE, lanzamiento de jabalina, Torneo de Ecuador, 8, 9966.0
Elizabeth GLEADLE, lanzamiento de jabalina, Torneo de Benin, 8, 9063.0
Ella JUNNILA, salto de altura, Torneo de Saint Vincent and the Grenadines, 1, 261.0
Ella JUNNILA, salto de altura, Torneo de Bahrain, 8, 237.0
Elvira HERMAN, carrera 110 m con vallas, Torneo de New Zealand, 1, 12105.0
Elvira HERMAN, carrera 110 m con vallas, Torneo de Niger, 1, 13305.0
Emily Cherotich TUEI, carrera 800 m, Torneo de Myanmar, 1, 101999.0
Emily Cherotich TUEI, carrera 800 m, Torneo de Bahamas, 1, 112070.0
Emily GROVE, salto con pertiga, Torneo de Venezuela, 2, 667.0
Emily GROVE, salto con pertiga, Torneo de Denmark, 10, 606.0
Emily SISSON, carrera 10000 m, Torneo de Hungary, 1, 1609185.0
Emily SISSON, carrera 10000 m, Torneo de Chad, 1, 1768556.0
Emma COBURN, carrera 3000 m con vallas, Torneo de Saint Lucia, 1, 481064.0
Emma COBURN, carrera 3000 m con vallas, Torneo de Vietnam, 1, 528477.0
Emmanuel Kipkurui KORIR, carrera 400 m, Torneo de Kiribati, 1, 43498.0
Emmanuel Kipkurui KORIR, carrera 400 m, Torneo de Madagascar, 1, 47765.0
Emmanuel Kipkurui KORIR, carrera 800 m, Torneo de Japan, 1, 101910.0
Emmanuel Kipkurui KORIR, carrera 800 m, Torneo de Tuvalu, 1, 112026.0
Emmanuel SAINA, carrera 42000 m, Torneo de Burundi, 1, 7304424.0
Emmanuel SAINA, carrera 42000 m, Torneo de Laos, 1, 8030868.0
Erika KINSEY, salto de altura, Torneo de Uganda, 5, 261.0
Erika KINSEY, salto de altura, Torneo de Algeria, 1, 237.0
Ernest John OBIENA, salto con pertiga, Torneo de Trinidad and Tobago, 1, 667.0
Ernest John OBIENA, salto con pertiga, Torneo de Indonesia, 8, 606.0
Ese BRUME, salto largo, Torneo de Libya, 9, 956.0
Ese BRUME, salto largo, Torneo de Mauritius, 3, 869.0
Eunice Jepkoech SUM, carrera 800 m, Torneo de Colombia, 1, 101915.0
Eunice Jepkoech SUM, carrera 800 m, Torneo de Lebanon, 1, 112045.0
Eva CHERONO, carrera 5000 m, Torneo de Cyprus, 1, 772275.0
Eva CHERONO, carrera 5000 m, Torneo de Haiti, 1, 848796.0
Evaline CHIRCHIR, carrera 21000 m, Torneo de Luxembourg, 1, 3481005.0
Evaline CHIRCHIR, carrera 21000 m, Torneo de Serbia, 1, 3823854.0
Evans CHEBET, carrera 42000 m, Torneo de Luxembourg, 1, 7313756.0
Evans CHEBET, carrera 42000 m, Torneo de Singapore, 1, 8024020.0
Faith KIPYEGON, carrera 1500 m, Torneo de Finland, 1, 208809.0
Faith KIPYEGON, carrera 1500 m, Torneo de Comoros, 1, 229641.0
Fanny ROOS, lanzamiento de bala, Torneo de Suriname, 2, 2521.0
Fanny ROOS, lanzamiento de bala, Torneo de Indonesia, 8, 2291.0
Fantu WORKU, carrera 5000 m, Torneo de Qatar, 1, 772328.0
Fantu WORKU, carrera 5000 m, Torneo de Syria, 1, 849255.0
Fedrick DACRES, lanzamiento de disco, Torneo de Paraguay, 4, 7904.0
Fedrick DACRES, lanzamiento de disco, Torneo de Uzbekistan, 1, 7189.0
Felix KIBITOK, carrera 21000 m, Torneo de Lebanon, 1, 3482012.0
Felix KIBITOK, carrera 21000 m, Torneo de Poland, 1, 3826570.0
Ferguson Cheruiyot ROTICH, carrera 800 m, Torneo de Netherlands, 1, 101918.0
Ferguson Cheruiyot ROTICH, carrera 800 m, Torneo de Virgin Islands (British), 1, 112019.0
Fernanda MARTINS, lanzamiento de disco, Torneo de Liberia, 5, 7904.0
Fernanda MARTINS, lanzamiento de disco, Torneo de Sao Tome and Principe, 10, 7186.0
Fernando CARRO, carrera 3000 m con vallas, Torneo de French Guiana, 1, 481126.0
Fernando CARRO, carrera 3000 m con vallas, Torneo de Maldives, 1, 528963.0
Fikadu HAFTU, carrera 21000 m, Torneo de Burkina Faso, 1, 3481489.0
Fikadu HAFTU, carrera 21000 m, Torneo de Ecuador, 1, 3828843.0
Filip INGEBRIGTSEN, carrera 1500 m, Torneo de Bosnia and Herzegovina, 1, 208778.0
Filip INGEBRIGTSEN, carrera 1500 m, Torneo de Somalia, 1, 229448.0
Filip MIHALJEVIĆ, lanzamiento de bala, Torneo de Tonga, 9, 2520.0
Filip MIHALJEVIĆ, lanzamiento de bala, Torneo de Marshall Islands, 8, 2291.0
Florentina Costina IUSCO, salto largo, Torneo de Liechtenstein, 2, 956.0
Florentina Costina IUSCO, salto largo, Torneo de Cameroon, 5, 869.0
Francine NIYONSABA, carrera 800 m, Torneo de Libya, 1, 101892.0
Francine NIYONSABA, carrera 800 m, Torneo de Serbia, 1, 112075.0
Fred KERLEY, carrera 400 m, Torneo de French Guiana, 1, 43470.0
Fred KERLEY, carrera 400 m, Torneo de Thailand, 1, 47776.0
Freddie CRITTENDEN, carrera 110 m con vallas, Torneo de Togo, 1, 12105.0
Freddie CRITTENDEN, carrera 110 m con vallas, Torneo de Trinidad and Tobago, 1, 13287.0
Gabriel CONSTANTINO, carrera 110 m con vallas, Torneo de Timor-Leste, 1, 12098.0
Gabriel CONSTANTINO, carrera 110 m con vallas, Torneo de Lesotho, 1, 13306.0
Gabriela DEBUES-STAFFORD, carrera 1500 m, Torneo de Kuwait, 1, 208819.0
Gabriela DEBUES-STAFFORD, carrera 1500 m, Torneo de Bolivia, 1, 229437.0
Gabriela DEBUES-STAFFORD, carrera 5000 m, Torneo de Denmark, 1, 773042.0
Gabriela DEBUES-STAFFORD, carrera 5000 m, Torneo de Taiwan, 1, 848705.0
Galefele MOROKO, carrera 400 m, Torneo de Czechia, 1, 43452.0
Galefele MOROKO, carrera 400 m, Torneo de Afghanistan, 1, 47776.0
Genevieve GREGSON, carrera 3000 m con vallas, Torneo de Chad, 1, 481076.0
Genevieve GREGSON, carrera 3000 m con vallas, Torneo de Mexico, 1, 528811.0
Genzebe DIBABA, carrera 1500 m, Torneo de Antigua and Barbuda, 1, 208883.0
Genzebe DIBABA, carrera 1500 m, Torneo de Zimbabwe, 1, 229523.0
Geoffrey KAMWOROR, carrera 21000 m, Torneo de Bulgaria, 1, 3484230.0
Geoffrey KAMWOROR, carrera 21000 m, Torneo de Namibia, 1, 3827647.0
George Meitamei MANANGOI, carrera 1500 m, Torneo de Albania, 1, 208809.0
George Meitamei MANANGOI, carrera 1500 m, Torneo de Panama, 1, 229624.0
Gesa Felicitas KRAUSE, carrera 3000 m con vallas, Torneo de Mauritius, 1, 481492.0
Gesa Felicitas KRAUSE, carrera 3000 m con vallas, Torneo de Indonesia, 1, 528951.0
Getaneh MOLLA, carrera 42000 m, Torneo de Bahrain, 1, 7303850.0
Getaneh MOLLA, carrera 42000 m, Torneo de Nigeria, 1, 8026049.0
Gete ALEMAYEHU, carrera 10000 m, Torneo de Bahamas, 1, 1608532.0
Gete ALEMAYEHU, carrera 10000 m, Torneo de Gabon, 1, 1768260.0
Getnet WALE, carrera 3000 m con vallas, Torneo de Greece, 1, 481590.0
Getnet WALE, carrera 3000 m con vallas, Torneo de Slovenia, 1, 528948.0
Girmawit GEBRZIHAIR, carrera 10000 m, Torneo de Paraguay, 1, 1608151.0
Girmawit GEBRZIHAIR, carrera 10000 m, Torneo de Serbia, 1, 1767096.0
Gladys CHERONO, carrera 42000 m, Torneo de Russia, 1, 7309791.0
Gladys CHERONO, carrera 42000 m, Torneo de Panama, 1, 8029220.0
Gloriah KITE, carrera 5000 m, Torneo de Algeria, 1, 772318.0
Gloriah KITE, carrera 5000 m, Torneo de Serbia, 1, 849207.0
Grant HOLLOWAY, carrera 110 m con vallas, Torneo de Canada, 1, 12101.0
Grant HOLLOWAY, carrera 110 m con vallas, Torneo de Vanuatu, 1, 13308.0
Gudaf TSEGAY, carrera 1500 m, Torneo de Morocco, 1, 208792.0
Gudaf TSEGAY, carrera 1500 m, Torneo de Israel, 1, 229566.0
Guye Idemo ADOLA, carrera 42000 m, Torneo de Ecuador, 1, 7306648.0
Guye Idemo ADOLA, carrera 42000 m, Torneo de Iceland, 1, 8027315.0
Gwen BERRY, lanzamiento de martillo, Torneo de Senegal, 10, 8979.0
Gwen BERRY, lanzamiento de martillo, Torneo de Ireland, 7, 8174.0
Habitam ALEMU, carrera 800 m, Torneo de Haiti, 1, 101994.0
Habitam ALEMU, carrera 800 m, Torneo de Spain, 1, 112017.0
Hagos GEBRHIWET, carrera 10000 m, Torneo de Eritrea, 1, 1608136.0
Hagos GEBRHIWET, carrera 10000 m, Torneo de Scotland, 1, 1767755.0
Hagos GEBRHIWET, carrera 5000 m, Torneo de Honduras, 1, 772664.0
Hagos GEBRHIWET, carrera 5000 m, Torneo de Sweden, 1, 848703.0
Halimah NAKAAYI, carrera 800 m, Torneo de Cambodia, 1, 101916.0
Halimah NAKAAYI, carrera 800 m, Torneo de Trinidad and Tobago, 1, 112041.0
Hamish KERR, salto de altura, Torneo de Scotland, 2, 261.0
Hamish KERR, salto de altura, Torneo de Bahrain, 8, 237.0
Hanna GREEN, carrera 800 m, Torneo de Georgia, 1, 101928.0
Hanna GREEN, carrera 800 m, Torneo de Timor-Leste, 1, 112020.0
Hanna MALYSHIK, lanzamiento de martillo, Torneo de Slovenia, 4, 8992.0
Hanna MALYSHIK, lanzamiento de martillo, Torneo de Chile, 5, 8181.0
Hanna SKYDAN, lanzamiento de martillo, Torneo de Brazil, 10, 8989.0
Hanna SKYDAN, lanzamiento de martillo, Torneo de Sudan, 1, 8174.0
Haruka KITAGUCHI, lanzamiento de jabalina, Torneo de Bulgaria, 6, 9966.0
Haruka KITAGUCHI, lanzamiento de jabalina, Torneo de Lithuania, 1, 9072.0
Hawi FEYSA, carrera 5000 m, Torneo de Germany, 1, 772169.0
Hawi FEYSA, carrera 5000 m, Torneo de Cuba, 1, 848869.0
Hellen OBIRI, carrera 10000 m, Torneo de Eritrea, 1, 1608470.0
Hellen OBIRI, carrera 10000 m, Torneo de Turkey, 1, 1767213.0
Hellen OBIRI, carrera 5000 m, Torneo de Nepal, 1, 772409.0
Hellen OBIRI, carrera 5000 m, Torneo de Nicaragua, 1, 849204.0
Herpasa NEGASA, carrera 42000 m, Torneo de Eritrea, 1, 7304817.0
Herpasa NEGASA, carrera 42000 m, Torneo de Tajikistan, 1, 8030853.0
Hibiki TSUHA, salto largo, Torneo de Montenegro, 3, 956.0
Hibiki TSUHA, salto largo, Torneo de Romania, 1, 869.0
Hilary KPATCHA, salto largo, Torneo de Palau, 8, 956.0
Hilary KPATCHA, salto largo, Torneo de Thailand, 2, 869.0
Hillary BOR, carrera 3000 m con vallas, Torneo de French Guiana, 1, 481332.0
Hillary BOR, carrera 3000 m con vallas, Torneo de Bulgaria, 1, 529108.0
Hleb DUDARAU, lanzamiento de martillo, Torneo de El Salvador, 9, 8988.0
Hleb DUDARAU, lanzamiento de martillo, Torneo de Comoros, 6, 8178.0
Holly BRADSHAW, salto con pertiga, Torneo de Papua New Guinea, 3, 667.0
Holly BRADSHAW, salto con pertiga, Torneo de Kosovo, 4, 606.0
Hugues Fabrice ZANGO, salto triple, Torneo de Ukraine, 1, 1994.0
Hugues Fabrice ZANGO, salto triple, Torneo de Benin, 5, 1816.0
Huihui LYU, lanzamiento de jabalina, Torneo de Singapore, 6, 9959.0
Huihui LYU, lanzamiento de jabalina, Torneo de Bolivia, 9, 9063.0
Huiqin XU, salto con pertiga, Torneo de Tunisia, 4, 667.0
Huiqin XU, salto con pertiga, Torneo de French Guiana, 1, 606.0
Hyvin KIYENG, carrera 3000 m con vallas, Torneo de Kenya, 1, 481179.0
Hyvin KIYENG, carrera 3000 m con vallas, Torneo de Oman, 1, 528800.0
Ilya IVANYUK, salto de altura, Torneo de Vanuatu, 3, 261.0
Ilya IVANYUK, salto de altura, Torneo de Sri Lanka, 5, 237.0
Iryna GERASHCHENKO, salto de altura, Torneo de South Africa, 6, 261.0
Iryna GERASHCHENKO, salto de altura, Torneo de Belarus, 9, 237.0
Iryna KLYMETS, lanzamiento de martillo, Torneo de Kuwait, 2, 8992.0
Iryna KLYMETS, lanzamiento de martillo, Torneo de Nicaragua, 7, 8185.0
Iryna ZHUK, salto con pertiga, Torneo de Iran, 7, 667.0
Iryna ZHUK, salto con pertiga, Torneo de Antigua and Barbuda, 4, 606.0
Isiah YOUNG, carrera 100 m, Torneo de Macedonia, 1, 9769.0
Isiah YOUNG, carrera 100 m, Torneo de Barbados, 1, 10728.0
Ivana ŠPANOVIĆ, salto largo, Torneo de Panama, 8, 956.0
Ivana ŠPANOVIĆ, salto largo, Torneo de Guatemala, 8, 869.0
Ivet LALOVA-COLLIO, carrera 200 m, Torneo de Guinea, 1, 19504.0
Ivet LALOVA-COLLIO, carrera 200 m, Torneo de Marshall Islands, 1, 21446.0
Jackline WAMBUI, carrera 800 m, Torneo de Bosnia and Herzegovina, 1, 101926.0
Jackline WAMBUI, carrera 800 m, Torneo de Tonga, 1, 112071.0
Jacko GILL, lanzamiento de bala, Torneo de Nauru, 1, 2516.0
Jacko GILL, lanzamiento de bala, Torneo de Kiribati, 9, 2291.0
Jacob KROP, carrera 5000 m, Torneo de Guyana, 1, 772722.0
Jacob KROP, carrera 5000 m, Torneo de Montenegro, 1, 848625.0
Jake WIGHTMAN, carrera 1500 m, Torneo de Bosnia and Herzegovina, 1, 208828.0
Jake WIGHTMAN, carrera 1500 m, Torneo de Taiwan, 1, 229574.0
Jakob INGEBRIGTSEN, carrera 1500 m, Torneo de Jamaica, 1, 208949.0
Jakob INGEBRIGTSEN, carrera 1500 m, Torneo de Finland, 1, 229578.0
Jakob INGEBRIGTSEN, carrera 5000 m, Torneo de Argentina, 1, 772184.0
Jakob INGEBRIGTSEN, carrera 5000 m, Torneo de Colombia, 1, 849290.0
Jakub VADLEJCH, lanzamiento de jabalina, Torneo de Austria, 4, 9967.0
Jakub VADLEJCH, lanzamiento de jabalina, Torneo de Switzerland, 9, 9062.0
Janeah STEWART, lanzamiento de martillo, Torneo de New Zealand, 10, 8992.0
Janeah STEWART, lanzamiento de martillo, Torneo de Hungary, 2, 8179.0
Janee KASSANAVOID, lanzamiento de martillo, Torneo de Spain, 8, 8992.0
Janee KASSANAVOID, lanzamiento de martillo, Torneo de Equatorial Guinea, 6, 8174.0
Janeek BROWN, carrera 110 m con vallas, Torneo de Indonesia, 1, 12102.0
Janeek BROWN, carrera 110 m con vallas, Torneo de Panama, 1, 13308.0
Janeek BROWN, carrera 200 m, Torneo de Jordan, 1, 19505.0
Janeek BROWN, carrera 200 m, Torneo de Australia, 1, 21442.0
Janieve RUSSELL, carrera 400 m con vallas, Torneo de Taiwan, 1, 46208.0
Janieve RUSSELL, carrera 400 m con vallas, Torneo de Marshall Islands, 1, 50684.0
Javier CIENFUEGOS, lanzamiento de martillo, Torneo de Colombia, 8, 8991.0
Javier CIENFUEGOS, lanzamiento de martillo, Torneo de Nepal, 9, 8175.0
Jeff HENDERSON, salto largo, Torneo de Kenya, 2, 956.0
Jeff HENDERSON, salto largo, Torneo de Iraq, 1, 869.0
Jemal Yimer MEKONNEN, carrera 10000 m, Torneo de Australia, 1, 1610950.0
Jemal Yimer MEKONNEN, carrera 10000 m, Torneo de El Salvador, 1, 1768818.0
Jemal Yimer MEKONNEN, carrera 21000 m, Torneo de Saint Lucia, 1, 3484446.0
Jemal Yimer MEKONNEN, carrera 21000 m, Torneo de Sweden, 1, 3826906.0
Jeneva STEVENS, lanzamiento de bala, Torneo de Bhutan, 3, 2521.0
Jeneva STEVENS, lanzamiento de bala, Torneo de Malawi, 2, 2291.0
Jennifer SUHR, salto con pertiga, Torneo de Qatar, 4, 667.0
Jennifer SUHR, salto con pertiga, Torneo de Indonesia, 2, 606.0
Jenny SIMPSON, carrera 1500 m, Torneo de Mali, 1, 208884.0
Jenny SIMPSON, carrera 1500 m, Torneo de Barbados, 1, 229430.0
Jeron ROBINSON, salto de altura, Torneo de Uruguay, 8, 261.0
Jeron ROBINSON, salto de altura, Torneo de Andorra, 10, 237.0
Jessica RAMSEY, lanzamiento de bala, Torneo de Egypt, 10, 2519.0
Jessica RAMSEY, lanzamiento de bala, Torneo de Micronesia, 6, 2292.0
Jianan WANG, salto largo, Torneo de Thailand, 9, 956.0
Jianan WANG, salto largo, Torneo de Marshall Islands, 6, 869.0
Joan Chelimo MELLY, carrera 21000 m, Torneo de Nicaragua, 1, 3482666.0
Joan Chelimo MELLY, carrera 21000 m, Torneo de Saudi Arabia, 1, 3824795.0
Joanna FIODOROW, lanzamiento de martillo, Torneo de San Marino, 1, 8986.0
